"DateTime";"Gold/Silver"
"1983-06-13 00:00:00";35,129604365620736
"1983-06-14 00:00:00";35,20747950819673
"1983-06-15 00:00:00";35,75188629584137
"1983-06-16 00:00:00";35,56277056277056
"1983-06-17 00:00:00";35,53754266211604
"1983-06-20 00:00:00";35,575259515570934
"1983-06-21 00:00:00";35,37052810902896
"1983-06-22 00:00:00";34,65081845850128
"1983-06-23 00:00:00";34,586776859504134
"1983-06-24 00:00:00";34,19341731003657
"1983-06-27 00:00:00";34,51720763333877
"1983-06-28 00:00:00";35,70503969623749
"1983-06-29 00:00:00";35,705073086844365
"1983-06-30 00:00:00";35,93291946887395
"1983-07-01 00:00:00";36,03545179420666
"1983-07-04 00:00:00";35,72348647488192
"1983-07-05 00:00:00";36,04094076655052
"1983-07-06 00:00:00";36,09894921190893
"1983-07-07 00:00:00";35,68044788975022
"1983-07-08 00:00:00";35,13255214825896
"1983-07-11 00:00:00";35,2773178807947
"1983-07-12 00:00:00";34,7682119205298
"1983-07-13 00:00:00";35,10288065843621
"1983-07-14 00:00:00";34,81542247744053
"1983-07-15 00:00:00";35,23980614973262
"1983-07-18 00:00:00";35,41841004184101
"1983-07-19 00:00:00";34,966619962086874
"1983-07-20 00:00:00";34,75281448849731
"1983-07-21 00:00:00";34,21136526659759
"1983-07-22 00:00:00";34,54804560260587
"1983-07-25 00:00:00";34,96489054109872
"1983-07-26 00:00:00";34,28927680798005
"1983-07-27 00:00:00";34,4457928802589
"1983-07-28 00:00:00";34,493927125506076
"1983-07-29 00:00:00";34,76739398929601
"1983-08-01 00:00:00";35,00635324015248
"1983-08-02 00:00:00";34,85678180286437
"1983-08-03 00:00:00";34,84592655128746
"1983-08-04 00:00:00";34,639564124057
"1983-08-05 00:00:00";35,30427276650841
"1983-08-08 00:00:00";35,46436285097192
"1983-08-09 00:00:00";35,44695861653618
"1983-08-10 00:00:00";35,54006968641115
"1983-08-11 00:00:00";35,35253654342218
"1983-08-12 00:00:00";35,10747185261003
"1983-08-15 00:00:00";34,59391920033319
"1983-08-16 00:00:00";33,7962962962963
"1983-08-17 00:00:00";33,673878205128204
"1983-08-18 00:00:00";33,82341126375833
"1983-08-19 00:00:00";34,2906234658812
"1983-08-22 00:00:00";34,02665589660743
"1983-08-23 00:00:00";33,34769327171614
"1983-08-24 00:00:00";33,83233532934132
"1983-08-25 00:00:00";33,7810825937475
"1983-08-26 00:00:00";34,336609336609335
"1983-08-30 00:00:00";34,14166938376264
"1983-08-31 00:00:00";34,57047539616347
"1983-09-01 00:00:00";34,194078947368425
"1983-09-02 00:00:00";34,315012305168175
"1983-09-05 00:00:00";34,0356564019449
"1983-09-06 00:00:00";33,7843295638126
"1983-09-07 00:00:00";33,99736582153441
"1983-09-08 00:00:00";34,04517453798768
"1983-09-09 00:00:00";33,850551245406294
"1983-09-12 00:00:00";33,977180114099426
"1983-09-13 00:00:00";34,324894514767934
"1983-09-14 00:00:00";34,58067262664964
"1983-09-15 00:00:00";34,716251074806536
"1983-09-16 00:00:00";34,69012155452833
"1983-09-19 00:00:00";34,356419060380205
"1983-09-20 00:00:00";34,77894736842105
"1983-09-21 00:00:00";34,68889450197861
"1983-09-22 00:00:00";34,83241408570216
"1983-09-23 00:00:00";34,61055276381909
"1983-09-26 00:00:00";34,47204968944099
"1983-09-27 00:00:00";34,82105263157895
"1983-09-28 00:00:00";34,77530449391012
"1983-09-29 00:00:00";34,96413934426229
"1983-09-30 00:00:00";35,94306049822064
"1983-10-03 00:00:00";37,83653846153846
"1983-10-04 00:00:00";37,68470543081942
"1983-10-05 00:00:00";39,912731006160165
"1983-10-06 00:00:00";38,3816425120773
"1983-10-07 00:00:00";38,331880267364134
"1983-10-10 00:00:00";38,26432815794517
"1983-10-11 00:00:00";37,9189547434198
"1983-10-12 00:00:00";38,79141344834346
"1983-10-13 00:00:00";38,769140739295814
"1983-10-14 00:00:00";38,415452453987726
"1983-10-17 00:00:00";38,50961538461539
"1983-10-18 00:00:00";39,22392486406327
"1983-10-19 00:00:00";39,75757575757576
"1983-10-20 00:00:00";41,00946372239748
"1983-10-21 00:00:00";41,31415975648158
"1983-10-24 00:00:00";41,19022869022869
"1983-10-25 00:00:00";41,36221294363257
"1983-10-26 00:00:00";41,68424383041552
"1983-10-27 00:00:00";44,77177456916628
"1983-10-28 00:00:00";43,018218173739164
"1983-10-31 00:00:00";43,878718535469105
"1983-11-01 00:00:00";44,92234169653525
"1983-11-02 00:00:00";43,550228310502284
"1983-11-03 00:00:00";43,90454284071305
"1983-11-04 00:00:00";42,95339696799551
"1983-11-07 00:00:00";42,7437641723356
"1983-11-08 00:00:00";42,30598915089118
"1983-11-09 00:00:00";42,53773057574064
"1983-11-10 00:00:00";42,39733629300777
"1983-11-11 00:00:00";42,75378575434661
"1983-11-14 00:00:00";42,7247347850363
"1983-11-15 00:00:00";42,28732207878186
"1983-11-16 00:00:00";42,36725663716815
"1983-11-17 00:00:00";43,85556202679091
"1983-11-18 00:00:00";43,69918699186992
"1983-11-21 00:00:00";44,66626936829559
"1983-11-22 00:00:00";43,63678588016721
"1983-11-23 00:00:00";43,93709073900842
"1983-11-24 00:00:00";44,33628318584071
"1983-11-25 00:00:00";43,939216832261835
"1983-11-28 00:00:00";43,7715269804822
"1983-11-29 00:00:00";43,37583148558758
"1983-11-30 00:00:00";41,36085626911315
"1983-12-01 00:00:00";41,59707724425887
"1983-12-02 00:00:00";41,46115906288532
"1983-12-05 00:00:00";41,62184526272238
"1983-12-06 00:00:00";41,885918753946534
"1983-12-07 00:00:00";41,78862638511394
"1983-12-08 00:00:00";40,97441647130771
"1983-12-09 00:00:00";42
"1983-12-12 00:00:00";41,27771911298838
"1983-12-13 00:00:00";41,55117270788912
"1983-12-14 00:00:00";41,78944548620413
"1983-12-15 00:00:00";41,87500000000001
"1983-12-16 00:00:00";43,06057866184449
"1983-12-19 00:00:00";43,578618535230824
"1983-12-20 00:00:00";43,423944476576054
"1983-12-21 00:00:00";43,056346044393855
"1983-12-22 00:00:00";43,337527164588806
"1983-12-23 00:00:00";42,954159592529706
"1983-12-28 00:00:00";43,11874431301183
"1983-12-29 00:00:00";43,04372515616127
"1983-12-30 00:00:00";42,81705948372615
"1984-01-03 00:00:00";42,857142857142854
"1984-01-04 00:00:00";44,39858490566038
"1984-01-05 00:00:00";44,63015647226174
"1984-01-06 00:00:00";44,502555568762624
"1984-01-09 00:00:00";46,10759493670886
"1984-01-10 00:00:00";45,31442663378545
"1984-01-11 00:00:00";46,00997506234414
"1984-01-12 00:00:00";46,58092848180678
"1984-01-13 00:00:00";45,73547589616811
"1984-01-16 00:00:00";45,953828968598735
"1984-01-17 00:00:00";45,99600848197579
"1984-01-18 00:00:00";45,95657057281917
"1984-01-19 00:00:00";45,24502668607472
"1984-01-20 00:00:00";44,936708860759495
"1984-01-23 00:00:00";44,95640590942117
"1984-01-24 00:00:00";45,78162216372069
"1984-01-25 00:00:00";45,349671989107556
"1984-01-26 00:00:00";45,30250860796852
"1984-01-27 00:00:00";45,12615384615384
"1984-01-30 00:00:00";44,56849728424864
"1984-01-31 00:00:00";44,11625148279953
"1984-02-01 00:00:00";43,35210296483567
"1984-02-02 00:00:00";43,346545866364664
"1984-02-03 00:00:00";43,5456595264938
"1984-02-06 00:00:00";43,56390288593678
"1984-02-07 00:00:00";43,920092646207294
"1984-02-08 00:00:00";42,615963688697
"1984-02-09 00:00:00";42,408839779005525
"1984-02-10 00:00:00";43,62116353641777
"1984-02-13 00:00:00";43,38083199264537
"1984-02-14 00:00:00";43,37189126662811
"1984-02-15 00:00:00";42,46697013433996
"1984-02-16 00:00:00";41,855129465748945
"1984-02-17 00:00:00";42,256637168141594
"1984-02-20 00:00:00";42,100076645133036
"1984-02-21 00:00:00";41,92764578833693
"1984-02-22 00:00:00";41,60475482912332
"1984-02-23 00:00:00";41
"1984-02-24 00:00:00";41,15752285951787
"1984-02-27 00:00:00";41,364829396325455
"1984-02-28 00:00:00";40,54738976178408
"1984-02-29 00:00:00";41,14107883817427
"1984-03-01 00:00:00";41,064935064935064
"1984-03-02 00:00:00";41,046860453087824
"1984-03-05 00:00:00";40,24233432245302
"1984-03-06 00:00:00";40,20926756352765
"1984-03-07 00:00:00";40,47115675022652
"1984-03-08 00:00:00";41,03002070393375
"1984-03-09 00:00:00";40,72123176661264
"1984-03-12 00:00:00";41,01320676846884
"1984-03-13 00:00:00";40,773412657708484
"1984-03-14 00:00:00";40,51863857374392
"1984-03-15 00:00:00";41,85071140369505
"1984-03-16 00:00:00";41,66755065238146
"1984-03-19 00:00:00";41,45348837209302
"1984-03-20 00:00:00";41,29431508286134
"1984-03-21 00:00:00";41,02564102564103
"1984-03-22 00:00:00";41,112860892388454
"1984-03-23 00:00:00";41,32055378061768
"1984-03-26 00:00:00";41,35178286322512
"1984-03-27 00:00:00";40,970832894598296
"1984-03-28 00:00:00";40,95010615711253
"1984-03-29 00:00:00";39,81132075471699
"1984-03-30 00:00:00";40,259067357512954
"1984-04-02 00:00:00";39,750564565797575
"1984-04-03 00:00:00";40,74291822554783
"1984-04-04 00:00:00";40,651709401709404
"1984-04-05 00:00:00";40,72572038420491
"1984-04-06 00:00:00";41,59802306425041
"1984-04-09 00:00:00";41,51251360174103
"1984-04-10 00:00:00";41,68303863785199
"1984-04-11 00:00:00";41,196728368489026
"1984-04-12 00:00:00";41,35281385281385
"1984-04-13 00:00:00";41,64293537787513
"1984-04-16 00:00:00";41,55276107162384
"1984-04-17 00:00:00";41,44959128065395
"1984-04-18 00:00:00";41,365265558813945
"1984-04-19 00:00:00";41,28686327077748
"1984-04-24 00:00:00";41,14249037227215
"1984-04-25 00:00:00";41,34667387777177
"1984-04-26 00:00:00";41,388286334056396
"1984-04-27 00:00:00";41,52001759788825
"1984-04-30 00:00:00";41,97723722383397
"1984-05-01 00:00:00";42,159498207885306
"1984-05-02 00:00:00";42,114955357142854
"1984-05-03 00:00:00";41,79186920017676
"1984-05-04 00:00:00";41,810344827586206
"1984-05-08 00:00:00";43,27315084449621
"1984-05-09 00:00:00";43,080924855491325
"1984-05-10 00:00:00";43,009877977919814
"1984-05-11 00:00:00";42,628571428571426
"1984-05-14 00:00:00";42,03850509626274
"1984-05-15 00:00:00";42,25806451612903
"1984-05-16 00:00:00";41,923937360178975
"1984-05-17 00:00:00";41,5728476821192
"1984-05-18 00:00:00";42,15851602023609
"1984-05-21 00:00:00";41,55922202797203
"1984-05-22 00:00:00";41,71985035211268
"1984-05-23 00:00:00";41,570565623283905
"1984-05-24 00:00:00";42,073991031390136
"1984-05-25 00:00:00";41,53930131004367
"1984-05-29 00:00:00";41,89306672462508
"1984-05-30 00:00:00";42,0032751091703
"1984-05-31 00:00:00";42,04495614035088
"1984-06-01 00:00:00";41,58923421980135
"1984-06-04 00:00:00";42,08
"1984-06-05 00:00:00";42,152562319460785
"1984-06-06 00:00:00";42,291980219307675
"1984-06-07 00:00:00";42,493224932249326
"1984-06-08 00:00:00";42,440521872601686
"1984-06-11 00:00:00";42,584369449378336
"1984-06-12 00:00:00";43,26645912602329
"1984-06-13 00:00:00";43,02125215393452
"1984-06-14 00:00:00";43,24324324324324
"1984-06-15 00:00:00";43,22543352601156
"1984-06-18 00:00:00";43,76777251184834
"1984-06-19 00:00:00";43,22241681260946
"1984-06-20 00:00:00";43,399859943977596
"1984-06-21 00:00:00";43,63207547169811
"1984-06-22 00:00:00";43,136347866312015
"1984-06-25 00:00:00";43,46984275991551
"1984-06-26 00:00:00";44,11237298266587
"1984-06-27 00:00:00";44,320766008378214
"1984-06-28 00:00:00";44,437799043062206
"1984-06-29 00:00:00";44,715204957101996
"1984-07-02 00:00:00";44,659433393610605
"1984-07-03 00:00:00";45,03654080389768
"1984-07-04 00:00:00";45,43281020107896
"1984-07-05 00:00:00";46,875
"1984-07-06 00:00:00";47,10526315789474
"1984-07-09 00:00:00";45,90005521811154
"1984-07-10 00:00:00";45,88859416445624
"1984-07-11 00:00:00";46,63842200305598
"1984-07-12 00:00:00";46,75020655466813
"1984-07-13 00:00:00";46,28726287262873
"1984-07-16 00:00:00";46,37919684002633
"1984-07-17 00:00:00";46,59426119603111
"1984-07-18 00:00:00";46,60161507402423
"1984-07-19 00:00:00";46,570182394924664
"1984-07-20 00:00:00";46,88768606224628
"1984-07-23 00:00:00";46,58838243468593
"1984-07-24 00:00:00";47,217950510275415
"1984-07-25 00:00:00";46,88802445123646
"1984-07-26 00:00:00";47,63219660361729
"1984-07-27 00:00:00";48,12455261274158
"1984-07-30 00:00:00";49,024284475281874
"1984-07-31 00:00:00";48,045007032348806
"1984-08-01 00:00:00";48,08980755523878
"1984-08-02 00:00:00";46,718856364874064
"1984-08-03 00:00:00";46,08753315649867
"1984-08-06 00:00:00";45,76623376623376
"1984-08-07 00:00:00";47,07681849082257
"1984-08-08 00:00:00";45,62218094985408
"1984-08-09 00:00:00";46,02272727272727
"1984-08-10 00:00:00";44,45149017121116
"1984-08-13 00:00:00";45,21486949644081
"1984-08-14 00:00:00";44,31457248126032
"1984-08-15 00:00:00";44,67870218406767
"1984-08-16 00:00:00";44,431069437404965
"1984-08-17 00:00:00";44,739523627563365
"1984-08-20 00:00:00";44,91971740526654
"1984-08-21 00:00:00";46,15795803821997
"1984-08-22 00:00:00";46,05333333333333
"1984-08-23 00:00:00";45,98039215686274
"1984-08-24 00:00:00";46,15942028985508
"1984-08-28 00:00:00";45,74901445466491
"1984-08-29 00:00:00";45,83442838370565
"1984-08-30 00:00:00";46,1004626569729
"1984-08-31 00:00:00";46,70248488918737
"1984-09-03 00:00:00";47,32740943267259
"1984-09-04 00:00:00";47,406020252462206
"1984-09-05 00:00:00";47,60900140646976
"1984-09-06 00:00:00";47,40874895514071
"1984-09-07 00:00:00";47,41620111731844
"1984-09-10 00:00:00";47,1081307627829
"1984-09-11 00:00:00";47,10013908205841
"1984-09-12 00:00:00";47,23806873521636
"1984-09-13 00:00:00";47,635850388143965
"1984-09-14 00:00:00";47,28995401978542
"1984-09-17 00:00:00";47,598929728207295
"1984-09-18 00:00:00";48,21607680183407
"1984-09-19 00:00:00";47,705263157894734
"1984-09-20 00:00:00";47,752808988764045
"1984-09-21 00:00:00";47,5707084850182
"1984-09-24 00:00:00";45,38029273392577
"1984-09-25 00:00:00";45,86046511627907
"1984-09-26 00:00:00";45,60142442627275
"1984-09-27 00:00:00";46,236559139784944
"1984-09-28 00:00:00";46,28782784129119
"1984-10-01 00:00:00";46,25654099020529
"1984-10-02 00:00:00";45,937125349673636
"1984-10-03 00:00:00";45,67674113009198
"1984-10-04 00:00:00";45,64643799472295
"1984-10-05 00:00:00";45,761257097583524
"1984-10-08 00:00:00";47,081043956043956
"1984-10-09 00:00:00";47,13397790055249
"1984-10-10 00:00:00";47,53694581280788
"1984-10-11 00:00:00";47,519325368938865
"1984-10-12 00:00:00";47,41790625877069
"1984-10-15 00:00:00";46,88149688149688
"1984-10-16 00:00:00";46,7588769611891
"1984-10-17 00:00:00";46,71613080516626
"1984-10-18 00:00:00";47,274633123689725
"1984-10-19 00:00:00";47,101248266296814
"1984-10-22 00:00:00";47,05554782124461
"1984-10-23 00:00:00";46,7815299793246
"1984-10-24 00:00:00";46,45051194539249
"1984-10-25 00:00:00";46,52977412731006
"1984-10-26 00:00:00";46,56430735334618
"1984-10-29 00:00:00";46,606523247744626
"1984-10-30 00:00:00";46,650451702571225
"1984-10-31 00:00:00";46,490618485059066
"1984-11-01 00:00:00";46,523132664437014
"1984-11-02 00:00:00";45,71813890761969
"1984-11-05 00:00:00";45,615671641791046
"1984-11-06 00:00:00";45,68202825828602
"1984-11-07 00:00:00";44,05095541401274
"1984-11-08 00:00:00";45,2665799739922
"1984-11-09 00:00:00";45,416940249507554
"1984-11-12 00:00:00";45,08474576271187
"1984-11-13 00:00:00";44,711292795094536
"1984-11-14 00:00:00";45,187410212877104
"1984-11-15 00:00:00";45,47070441079658
"1984-11-16 00:00:00";45,353575184016826
"1984-11-19 00:00:00";45,53903345724907
"1984-11-20 00:00:00";45,80882352941176
"1984-11-21 00:00:00";45,626996805111816
"1984-11-22 00:00:00";45,215153115100314
"1984-11-23 00:00:00";45,46058753156986
"1984-11-26 00:00:00";45,57046979865772
"1984-11-27 00:00:00";45,2
"1984-11-28 00:00:00";46,170033670033675
"1984-11-29 00:00:00";46,574477046188406
"1984-11-30 00:00:00";46,603318678201674
"1984-12-03 00:00:00";46,82766504715633
"1984-12-04 00:00:00";46,816638370118845
"1984-12-05 00:00:00";46,582581736189404
"1984-12-06 00:00:00";46,73544375353306
"1984-12-07 00:00:00";47,230571060541
"1984-12-10 00:00:00";47,627737226277375
"1984-12-11 00:00:00";47,80477096443729
"1984-12-12 00:00:00";48,25452938577111
"1984-12-13 00:00:00";47,859237536656885
"1984-12-14 00:00:00";48,20224719101124
"1984-12-17 00:00:00";48,263518659558265
"1984-12-18 00:00:00";48,77373417721519
"1984-12-19 00:00:00";48,332811521603006
"1984-12-20 00:00:00";48,754019292604504
"1984-12-21 00:00:00";48,182527301092044
"1984-12-27 00:00:00";49,402866242038215
"1984-12-28 00:00:00";48,47298355520752
"1984-12-31 00:00:00";49,141221374045806
"1985-01-02 00:00:00";49
"1985-01-03 00:00:00";49,77563569885324
"1985-01-04 00:00:00";49,852143913257756
"1985-01-07 00:00:00";50,900514579759864
"1985-01-08 00:00:00";50,10699588477366
"1985-01-09 00:00:00";50,75706022456619
"1985-01-10 00:00:00";49,917898193760266
"1985-01-11 00:00:00";49,754500818330605
"1985-01-14 00:00:00";50,1748834110593
"1985-01-15 00:00:00";50,509266989480714
"1985-01-16 00:00:00";50,28262676641729
"1985-01-17 00:00:00";49,48220064724919
"1985-01-18 00:00:00";49,033391915641474
"1985-01-21 00:00:00";49,47224236564338
"1985-01-22 00:00:00";49,096000000000004
"1985-01-23 00:00:00";49,98345740281224
"1985-01-24 00:00:00";50,40066777963271
"1985-01-25 00:00:00";50,327951564076685
"1985-01-28 00:00:00";50,22285762341267
"1985-01-29 00:00:00";48,645616284661
"1985-01-30 00:00:00";49,132479325441864
"1985-01-31 00:00:00";48,16745655608214
"1985-02-01 00:00:00";48,41938046068309
"1985-02-04 00:00:00";49,071510017918236
"1985-02-05 00:00:00";49,10496338486575
"1985-02-06 00:00:00";48,94354838709677
"1985-02-07 00:00:00";49,17899528531946
"1985-02-08 00:00:00";48,99755501222494
"1985-02-11 00:00:00";49,3421052631579
"1985-02-12 00:00:00";48,809715296766925
"1985-02-13 00:00:00";48,79149210441508
"1985-02-14 00:00:00";48,18167381292678
"1985-02-15 00:00:00";48,24367088607595
"1985-02-18 00:00:00";50,23125996810207
"1985-02-19 00:00:00";48,71341267288517
"1985-02-20 00:00:00";48,6115569823435
"1985-02-21 00:00:00";48,978267920856304
"1985-02-22 00:00:00";49,800000000000004
"1985-02-25 00:00:00";53,211009174311926
"1985-02-26 00:00:00";51,075268817204304
"1985-02-27 00:00:00";50,381216426962396
"1985-02-28 00:00:00";50,83114610673666
"1985-03-01 00:00:00";51,400535236396074
"1985-03-04 00:00:00";51,11702127659575
"1985-03-05 00:00:00";51,02455396573043
"1985-03-06 00:00:00";50,99608680184986
"1985-03-07 00:00:00";50,9330985915493
"1985-03-08 00:00:00";50,92511013215859
"1985-03-11 00:00:00";51,43996455471865
"1985-03-12 00:00:00";52,34771573604061
"1985-03-13 00:00:00";52,08258527827648
"1985-03-14 00:00:00";51,3126491646778
"1985-03-15 00:00:00";51,44631765749778
"1985-03-18 00:00:00";51,43607705779334
"1985-03-19 00:00:00";50,852366765971524
"1985-03-20 00:00:00";51,586687306501545
"1985-03-21 00:00:00";51,15403503028319
"1985-03-22 00:00:00";50,195618153364634
"1985-03-25 00:00:00";50,103092783505154
"1985-03-26 00:00:00";50,438946528332
"1985-03-27 00:00:00";50,06829564425558
"1985-03-28 00:00:00";50,07616146230007
"1985-03-29 00:00:00";49,51951951951952
"1985-04-01 00:00:00";49,79294478527607
"1985-04-02 00:00:00";49,37694704049844
"1985-04-03 00:00:00";49,422810527935965
"1985-04-04 00:00:00";49,60876369327074
"1985-04-09 00:00:00";48,74773687386845
"1985-04-10 00:00:00";48,72645064054258
"1985-04-11 00:00:00";49,266247379454924
"1985-04-12 00:00:00";49,69992498124531
"1985-04-15 00:00:00";48,93333333333334
"1985-04-16 00:00:00";49,962321024868125
"1985-04-17 00:00:00";50,68981553247558
"1985-04-18 00:00:00";50,5591798695247
"1985-04-19 00:00:00";51,191127079590714
"1985-04-22 00:00:00";50,93929514050614
"1985-04-23 00:00:00";51,2901195720579
"1985-04-24 00:00:00";52,682289540295585
"1985-04-25 00:00:00";52,126111560226356
"1985-04-26 00:00:00";51,68269230769231
"1985-04-29 00:00:00";51,746235181031714
"1985-04-30 00:00:00";51,352420120215115
"1985-05-01 00:00:00";51,31707317073171
"1985-05-02 00:00:00";51,09756097560975
"1985-05-03 00:00:00";50,925324675324674
"1985-05-07 00:00:00";50,65093572009764
"1985-05-08 00:00:00";50,127979523276274
"1985-05-09 00:00:00";49,52755905511811
"1985-05-10 00:00:00";49,83312142403051
"1985-05-13 00:00:00";49,842643587726194
"1985-05-14 00:00:00";49,693955623565415
"1985-05-15 00:00:00";49,73809890617778
"1985-05-16 00:00:00";49,40632228218966
"1985-05-17 00:00:00";49,58139534883721
"1985-05-20 00:00:00";49,35569958063286
"1985-05-21 00:00:00";50,92518101367659
"1985-05-22 00:00:00";51,19354838709677
"1985-05-23 00:00:00";51,405361494719735
"1985-05-24 00:00:00";51,464128843338216
"1985-05-28 00:00:00";51,459016393442624
"1985-05-29 00:00:00";51,85802366272287
"1985-05-30 00:00:00";51,14466634193863
"1985-05-31 00:00:00";51,46261298274445
"1985-06-03 00:00:00";51,03076179739089
"1985-06-04 00:00:00";51,77635887360839
"1985-06-05 00:00:00";51,93894389438944
"1985-06-06 00:00:00";51,462657296943945
"1985-06-07 00:00:00";51,613960347370146
"1985-06-10 00:00:00";51,07659434582512
"1985-06-11 00:00:00";51,038696537678206
"1985-06-12 00:00:00";51,07439361875306
"1985-06-13 00:00:00";50,990259740259745
"1985-06-14 00:00:00";50,625300625300625
"1985-06-17 00:00:00";51,08695652173913
"1985-06-18 00:00:00";51,02315989847716
"1985-06-19 00:00:00";50,654205607476634
"1985-06-20 00:00:00";51,20050882493243
"1985-06-21 00:00:00";51,57042368722395
"1985-06-24 00:00:00";51,41594368963824
"1985-06-25 00:00:00";51,3825634352635
"1985-06-26 00:00:00";51,7156862745098
"1985-06-27 00:00:00";51,590538336052205
"1985-06-28 00:00:00";51,800327332242226
"1985-07-01 00:00:00";51,739130434782616
"1985-07-02 00:00:00";52,3448682327187
"1985-07-03 00:00:00";52,72186836518046
"1985-07-04 00:00:00";52,483108108108105
"1985-07-05 00:00:00";52,6324699509057
"1985-07-08 00:00:00";52,6386781318496
"1985-07-09 00:00:00";52,06748263314588
"1985-07-10 00:00:00";52,05955334987593
"1985-07-11 00:00:00";52,43107769423559
"1985-07-12 00:00:00";52,16059602649007
"1985-07-15 00:00:00";52,16282894736842
"1985-07-16 00:00:00";51,934426229508205
"1985-07-17 00:00:00";51,51321056845476
"1985-07-18 00:00:00";51,90882731958764
"1985-07-19 00:00:00";52,10289914250715
"1985-07-22 00:00:00";51,820408163265306
"1985-07-23 00:00:00";52,411497239363435
"1985-07-24 00:00:00";52,281680892974386
"1985-07-25 00:00:00";52,37782879632666
"1985-07-26 00:00:00";52,2798353909465
"1985-07-29 00:00:00";51,81264035931986
"1985-07-30 00:00:00";51,67865707434053
"1985-07-31 00:00:00";51,791633780584064
"1985-08-01 00:00:00";52,28
"1985-08-02 00:00:00";52,14518760195758
"1985-08-05 00:00:00";52,24846328049175
"1985-08-06 00:00:00";52,36233300749429
"1985-08-07 00:00:00";52,47954173486088
"1985-08-08 00:00:00";52,538236251220304
"1985-08-09 00:00:00";52,63673469387755
"1985-08-12 00:00:00";52,08931419457736
"1985-08-13 00:00:00";51,8957345971564
"1985-08-14 00:00:00";52,108626198083066
"1985-08-15 00:00:00";52,181500872600346
"1985-08-16 00:00:00";52,83970066955494
"1985-08-19 00:00:00";53,11570377328949
"1985-08-20 00:00:00";53,594249201277954
"1985-08-21 00:00:00";53,76301040832666
"1985-08-22 00:00:00";53,587301587301596
"1985-08-23 00:00:00";53,67658889782784
"1985-08-27 00:00:00";53,18473863726501
"1985-08-28 00:00:00";53,03634232121923
"1985-08-29 00:00:00";53,714285714285715
"1985-08-30 00:00:00";53,74579798303185
"1985-09-02 00:00:00";53,904869034227865
"1985-09-03 00:00:00";53,726281792490916
"1985-09-04 00:00:00";53,29616267628731
"1985-09-05 00:00:00";53,618421052631575
"1985-09-06 00:00:00";53,1072975674775
"1985-09-09 00:00:00";52,83828382838284
"1985-09-10 00:00:00";53,08119764452185
"1985-09-11 00:00:00";53,2671629445823
"1985-09-12 00:00:00";53,22175732217573
"1985-09-13 00:00:00";53,15985130111524
"1985-09-16 00:00:00";53,172684065705
"1985-09-17 00:00:00";53,059185881961206
"1985-09-18 00:00:00";53,601766904519195
"1985-09-19 00:00:00";53,253540121375586
"1985-09-20 00:00:00";53,199999999999996
"1985-09-23 00:00:00";53,219789132197896
"1985-09-24 00:00:00";53,20372620494126
"1985-09-25 00:00:00";53,534201954397396
"1985-09-26 00:00:00";53,66249796979048
"1985-09-27 00:00:00";54,26426921807984
"1985-09-30 00:00:00";53,93128510075984
"1985-10-01 00:00:00";53,85833333333333
"1985-10-02 00:00:00";53,7932748053669
"1985-10-03 00:00:00";53,28569081649417
"1985-10-04 00:00:00";51,973270440251575
"1985-10-07 00:00:00";52,2
"1985-10-08 00:00:00";52,092651757188506
"1985-10-09 00:00:00";52,03724335508515
"1985-10-10 00:00:00";52,25521669341894
"1985-10-11 00:00:00";52,3625843780135
"1985-10-14 00:00:00";52,49116039858566
"1985-10-15 00:00:00";52,23749400671248
"1985-10-16 00:00:00";52,35341365461847
"1985-10-17 00:00:00";52,98726738491675
"1985-10-18 00:00:00";52,988468409939905
"1985-10-21 00:00:00";52,97314837348909
"1985-10-22 00:00:00";53,1647634584013
"1985-10-23 00:00:00";52,68331990330378
"1985-10-24 00:00:00";52,81108230719377
"1985-10-25 00:00:00";52,84810126582278
"1985-10-28 00:00:00";53,04630381803412
"1985-10-29 00:00:00";52,88259109311741
"1985-10-30 00:00:00";53,26813365933171
"1985-10-31 00:00:00";53,01057770545159
"1985-11-01 00:00:00";53,50197758734344
"1985-11-04 00:00:00";53,56584683721313
"1985-11-05 00:00:00";53,45906769889639
"1985-11-06 00:00:00";53,45679012345679
"1985-11-07 00:00:00";53,39933993399341
"1985-11-08 00:00:00";53,32781456953643
"1985-11-11 00:00:00";53,187988482106135
"1985-11-12 00:00:00";53,04948216340622
"1985-11-13 00:00:00";52,97959183673469
"1985-11-14 00:00:00";52,84982518903976
"1985-11-15 00:00:00";53,074407195421095
"1985-11-18 00:00:00";53,160919540229884
"1985-11-19 00:00:00";53,20965358725989
"1985-11-20 00:00:00";52,64820213799806
"1985-11-21 00:00:00";52,79578606158833
"1985-11-22 00:00:00";52,98659081674116
"1985-11-25 00:00:00";52,88
"1985-11-26 00:00:00";53,07396733909702
"1985-11-27 00:00:00";53,18686624818928
"1985-11-28 00:00:00";53,2599837000815
"1985-11-29 00:00:00";53,23577235772357
"1985-12-02 00:00:00";53,08915109800065
"1985-12-03 00:00:00";53,08641975308642
"1985-12-04 00:00:00";53,37171052631579
"1985-12-05 00:00:00";53,23539121822384
"1985-12-06 00:00:00";53,25297225891678
"1985-12-09 00:00:00";53,49206349206349
"1985-12-10 00:00:00";54,40619621342513
"1985-12-11 00:00:00";54,66781708369284
"1985-12-12 00:00:00";54,72727272727273
"1985-12-13 00:00:00";54,124457308248914
